=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.03.05 10:46:47 =~=~=~=~=~=~=~=~=~=~=~=
*******************************
Log-Time-Step [ms]: 
1000
Temp-Increase-Time-Step [ms]: 
600000
*******************************
208041; 100; 133.50
208653; 100; 134.00
209264; 100; 134.50
209875; 100; 134.75
210487; 100; 135.00
211099; 100; 135.50
211710; 100; 135.50
212322; 100; 136.25
212933; 100; 136.00
213544; 100; 137.00
214156; 100; 136.75
214767; 100; 137.25
215378; 100; 137.75
215990; 100; 137.75
216601; 100; 138.25
217212; 100; 138.75
217824; 100; 138.50
218435; 100; 139.00
219047; 100; 139.25
219659; 100; 139.25
220270; 100; 140.25
220881; 100; 139.25
221493; 100; 140.50
222104; 100; 140.50
222715; 100; 141.25
223327; 100; 141.25
223938; 100; 141.50
224549; 100; 142.25
225161; 100; 142.25
225772; 100; 142.50
226383; 100; 143.00
226996; 100; 142.50
227607; 100; 143.50
228218; 100; 143.75
228830; 100; 143.50
229441; 100; 144.50
230052; 100; 144.25
230664; 100; 144.75
231275; 100; 144.75
231886; 100; 145.25
232498; 100; 146.00
233109; 100; 145.50
233720; 100; 145.75
234332; 100; 146.50
234943; 100; 146.25
235554; 100; 147.25
236166; 100; 147.25
236778; 100; 147.25
237389; 100; 148.25
238001; 100; 147.50
238612; 100; 149.00
239223; 100; 149.00
239835; 100; 148.75
240446; 100; 149.75
241057; 100; 149.25
241669; 100; 149.75
242280; 100; 150.50
242891; 100; 150.25
243503; 100; 151.00
244115; 100; 151.00
244726; 100; 151.25
245338; 100; 151.00
245949; 100; 151.75
246560; 100; 152.00
247172; 100; 152.50
247783; 100; 152.50
248394; 100; 153.25
249006; 100; 152.25
249617; 100; 153.75
250228; 100; 153.50
250840; 100; 154.00
251451; 100; 154.75
252063; 100; 154.50
252675; 100; 155.00
253286; 100; 155.50
253897; 100; 155.00
254509; 100; 156.25
255120; 100; 155.50
255731; 100; 156.00
256343; 100; 156.50
256954; 100; 156.50
257565; 100; 157.00
258177; 100; 157.25
258788; 100; 157.50
259399; 100; 158.00
260011; 100; 157.50
260622; 100; 158.25
261233; 100; 158.50
261844; 100; 158.75
262456; 100; 159.75
263067; 100; 159.50
263678; 100; 159.75
264291; 100; 159.75
264902; 100; 160.25
265513; 100; 160.50
266125; 100; 160.50
266736; 100; 161.50
267347; 100; 161.25
267959; 100; 161.75
268570; 100; 162.25
269181; 100; 162.25
269793; 100; 162.00
270404; 100; 162.75
271015; 100; 163.25
271627; 100; 163.50
272238; 100; 163.50
272849; 100; 163.75
273461; 100; 163.75
274072; 100; 164.50
274683; 100; 164.75
275295; 100; 164.25
275906; 100; 165.50
276517; 100; 165.00
277129; 100; 165.75
277740; 100; 166.00
278351; 100; 166.25
278963; 100; 166.50
279574; 100; 166.50
280185; 100; 167.50
280798; 100; 167.25
281409; 100; 167.25
282019; 100; 168.25
282632; 100; 168.00
283243; 100; 168.25
283854; 100; 169.00
284466; 100; 168.75
285077; 100; 169.25
285688; 100; 169.50
286300; 100; 169.50
286911; 100; 170.25
287522; 100; 170.25
288134; 100; 170.50
288745; 100; 170.75
289356; 100; 171.00
289968; 100; 171.75
290579; 100; 171.25
291190; 100; 171.75
291803; 100; 172.25
292414; 100; 172.25
293025; 100; 173.00
293637; 100; 172.75
294248; 100; 173.00
294859; 100; 173.50
295471; 100; 173.25
296082; 100; 173.75
296693; 100; 173.75
297305; 100; 174.50
297917; 100; 174.75
298528; 100; 174.75
299140; 100; 175.50
299751; 100; 175.00
300362; 100; 175.25
300974; 100; 175.25
301585; 100; 176.00
302196; 100; 176.25
302808; 100; 176.75
303419; 100; 176.75
304031; 100; 177.50
304643; 100; 177.25
305254; 100; 178.00
305865; 100; 177.75
306477; 100; 178.50
307088; 100; 178.50
307699; 100; 178.50
308311; 100; 179.25
308922; 100; 179.00
309533; 100; 179.50
310145; 100; 179.75
310756; 100; 179.75
311368; 100; 180.75
311980; 100; 180.75
312591; 100; 180.75
313202; 100; 181.50
313814; 100; 180.75
314425; 100; 181.50
315036; 100; 182.00
315648; 100; 182.00
316259; 100; 182.75
316870; 100; 181.75
317481; 100; 183.00
318093; 100; 183.25
318704; 100; 183.25
319315; 100; 183.75
319927; 100; 183.75
320538; 100; 184.25
321150; 100; 184.75
321762; 100; 184.50
322373; 100; 185.25
322984; 100; 184.75
323596; 100; 185.50
324207; 100; 185.50
324818; 100; 185.50
325430; 100; 186.50
326041; 100; 186.25
326652; 100; 186.75
327264; 100; 187.00
327875; 100; 187.00
328486; 100; 187.75
329099; 100; 186.75
329710; 100; 187.50
330321; 100; 188.25
330933; 100; 188.00
331544; 100; 188.75
332155; 100; 188.75
332767; 100; 188.75
333378; 100; 189.25
333989; 100; 189.25
334601; 100; 190.25
335212; 100; 190.00
335823; 100; 190.25
336435; 100; 191.00
337046; 100; 190.75
337657; 100; 191.00
338269; 100; 191.00
338880; 100; 191.50
339492; 100; 192.00
340104; 100; 191.75
340715; 100; 192.50
341326; 100; 192.50
341938; 100; 192.75
342549; 100; 193.25
343160; 100; 193.00
343772; 100; 193.25
344383; 100; 193.75
344994; 100; 193.25
345606; 100; 194.00
346217; 100; 194.25
346828; 100; 194.25
347441; 100; 194.75
348052; 100; 194.50
348663; 100; 195.25
349275; 100; 195.50
349886; 100; 194.75
350497; 100; 196.00
351109; 100; 195.75
351720; 100; 196.50
352331; 100; 196.50
352943; 100; 197.00
353554; 100; 197.50
354165; 100; 196.75
354777; 100; 197.75
355389; 100; 197.50
356000; 100; 198.00
356612; 100; 198.75
357223; 100; 198.25
357834; 100; 199.00
358446; 100; 198.75
359057; 100; 199.00
359668; 100; 199.75
360280; 100; 199.75
360891; 100; 199.50
361502; 100; 200.50
362114; 100; 199.75
362725; 100; 201.00
363336; 100; 201.00
363948; 100; 200.75
364559; 100; 201.25
365171; 100; 201.50
365783; 100; 202.25
366394; 100; 201.75
367005; 100; 201.75
367617; 100; 203.00
368228; 100; 203.00
368839; 100; 203.25
369451; 100; 203.00
370062; 100; 203.50
370673; 100; 204.00
371284; 100; 203.25
371896; 100; 204.25
372507; 100; 204.50
373118; 100; 204.25
373731; 100; 205.00
374342; 100; 204.75
374953; 100; 204.75
375565; 100; 206.00
376176; 100; 205.75
376787; 100; 206.25
377399; 100; 206.75
378010; 100; 206.00
378621; 100; 206.50
379233; 100; 206.50
379844; 100; 207.00
380455; 100; 207.75
381068; 100; 207.50
381679; 100; 208.25
382290; 100; 207.50
382902; 100; 208.25
383513; 100; 209.00
384124; 100; 208.25
384736; 100; 209.25
385347; 100; 208.75
385958; 100; 209.25
386570; 100; 210.00
387181; 100; 209.75
387793; 100; 210.25
388405; 100; 210.50
389016; 100; 210.75
389627; 100; 211.00
390239; 100; 211.25
390850; 100; 210.75
391461; 100; 211.75
392073; 100; 211.75
392684; 100; 212.50
393295; 100; 212.25
393907; 100; 212.75
394518; 100; 213.50
395130; 100; 212.75
395742; 100; 213.50
396353; 100; 213.00
396964; 100; 213.50
397576; 100; 213.75
398187; 100; 213.75
398798; 100; 214.25
399410; 100; 214.50
400021; 100; 214.00
400632; 100; 215.25
401244; 100; 215.00
401855; 100; 215.50
402466; 100; 215.75
403078; 100; 215.25
403690; 100; 216.00
404301; 100; 215.75
404913; 100; 216.25
405524; 100; 216.75
406135; 100; 216.75
406747; 100; 217.00
407358; 100; 217.25
407969; 100; 217.25
408581; 100; 217.75
409192; 100; 217.75
409804; 100; 218.75
410416; 100; 218.50
411027; 100; 218.75
411638; 100; 219.25
412250; 100; 219.00
412861; 100; 219.50
413472; 100; 219.50
414084; 100; 218.75
414695; 100; 220.50
415306; 100; 220.25
415918; 100; 220.25
416529; 100; 220.50
417140; 100; 220.50
417752; 100; 221.00
418363; 100; 221.00
418975; 100; 221.50
419587; 100; 222.00
420198; 100; 222.25
420809; 100; 222.50
421421; 100; 222.25
422032; 100; 222.75
422643; 100; 223.00
423255; 100; 223.00
423866; 100; 223.00
424477; 100; 223.00
425089; 100; 223.50
425700; 100; 224.00
426311; 100; 224.00
426923; 100; 224.50
427534; 100; 224.50
428145; 100; 224.50
428756; 100; 225.25
429369; 100; 225.00
429980; 100; 225.25
430592; 100; 225.75
431203; 100; 225.75
431814; 100; 226.25
432425; 100; 226.00
433037; 100; 226.25
433648; 100; 226.75
434259; 100; 226.75
434871; 100; 227.25
435482; 100; 227.00
436093; 100; 227.50
436705; 100; 227.50
437316; 100; 227.50
437927; 100; 228.50
438539; 100; 228.50
439151; 100; 228.25
439762; 100; 229.00
440374; 100; 229.00
440985; 100; 229.50
441596; 100; 229.50
442208; 100; 229.50
442819; 100; 229.75
443430; 100; 229.50
444042; 100; 230.25
444653; 100; 230.25
445264; 100; 230.25
445876; 100; 231.00
446487; 100; 230.75
447098; 100; 231.00
447710; 100; 231.50
448321; 100; 231.75
448932; 100; 232.25
449545; 100; 231.75
450156; 100; 232.50
450767; 100; 232.50
451379; 100; 232.50
451990; 100; 233.25
452601; 100; 233.00
453213; 100; 233.00
453824; 100; 234.00
454435; 100; 233.75
455047; 100; 233.75
455658; 100; 233.75
456269; 100; 234.50
456881; 100; 234.75
457492; 100; 234.00
458103; 100; 234.75
458715; 100; 235.25
459326; 100; 235.75
459937; 100; 235.25
460549; 100; 235.75
461160; 100; 236.25
461771; 100; 236.50
462384; 100; 236.75
462995; 100; 236.75
463606; 100; 237.00
464218; 100; 237.50
464829; 100; 237.00
465440; 100; 237.75
466052; 100; 237.75
466663; 100; 237.75
467274; 100; 238.00
467886; 100; 238.00
468497; 100; 238.75
469108; 100; 238.75
469720; 100; 238.75
470331; 100; 239.50
470942; 100; 239.25
471554; 100; 239.75
472165; 100; 239.75
472777; 100; 240.00
473389; 100; 240.00
474000; 100; 240.25
474611; 100; 240.75
475223; 100; 240.25
475834; 100; 240.75
476445; 100; 241.50
477057; 100; 241.25
477668; 100; 241.50
478279; 100; 242.00
478891; 100; 241.50
479502; 100; 242.50
480113; 100; 242.25
480724; 100; 242.75
481336; 100; 242.50
481947; 100; 242.75
482558; 100; 243.25
483171; 100; 243.00
483782; 100; 243.25
484393; 100; 243.25
485005; 100; 244.00
485616; 100; 244.50
486227; 100; 244.00
486839; 100; 244.75
487450; 100; 244.75
488061; 100; 244.75
488673; 100; 245.50
489284; 100; 244.75
489895; 100; 245.00
490507; 100; 246.00
491118; 100; 245.75
491729; 100; 246.50
492341; 100; 245.75
492952; 100; 246.75
493563; 100; 246.75
494175; 100; 246.75
494786; 100; 247.50
495397; 100; 247.25
496009; 100; 247.25
496620; 100; 247.75
497231; 100; 247.25
497843; 100; 248.25
498455; 100; 247.75
499066; 100; 248.75
499678; 100; 248.25
500289; 100; 248.25
500900; 100; 249.00
501512; 100; 249.00
502123; 100; 249.50
502734; 100; 249.75
503346; 100; 250.00
503957; 100; 250.50
504568; 100; 250.00
505180; 100; 250.75
505791; 100; 250.50
506402; 100; 251.00
507014; 100; 250.75
507625; 100; 251.00
508236; 100; 251.75
508848; 100; 251.75
509459; 100; 251.50
510070; 100; 251.75
510682; 100; 251.50
511293; 100; 252.25
511904; 100; 252.00
512516; 100; 252.75
513127; 100; 253.25
513738; 100; 253.00
514350; 100; 253.75
514961; 100; 253.25
515572; 100; 253.75
516184; 100; 254.00
516795; 100; 253.75
517406; 100; 254.25
518018; 100; 254.00
518629; 100; 254.50
519240; 100; 255.25
519853; 100; 254.50
520464; 100; 255.50
521075; 100; 255.25
521687; 100; 255.25
522298; 100; 255.75
522909; 100; 255.50
523521; 100; 256.50
524132; 100; 256.25
524743; 100; 256.25
525355; 100; 257.00
525966; 100; 256.50
526577; 100; 257.50
527188; 100; 256.75
527800; 100; 257.50
528411; 100; 258.00
529022; 100; 257.25
529634; 100; 258.00
530245; 100; 258.00
530856; 100; 258.25
531469; 100; 258.50
532080; 100; 258.75
532691; 100; 259.25
533303; 100; 259.25
533914; 100; 258.75
534525; 100; 260.00
535137; 100; 259.50
535748; 100; 260.00
536359; 100; 259.75
536971; 100; 260.25
537583; 100; 260.75
538194; 100; 260.75
538806; 100; 260.25
539417; 100; 261.25
540028; 100; 261.00
540640; 100; 261.25
541251; 100; 261.75
541862; 100; 261.25
542474; 100; 262.25
543085; 100; 262.00
543697; 100; 262.00
544309; 100; 262.75
544920; 100; 262.50
545531; 100; 263.25
546143; 100; 263.00
546754; 100; 263.25
547365; 100; 263.25
547977; 100; 263.00
548588; 100; 263.75
549199; 100; 264.00
549811; 100; 264.00
550422; 100; 264.25
551033; 100; 264.50
551645; 100; 264.50
552256; 100; 264.75
552867; 100; 265.00
553480; 100; 265.50
554090; 100; 265.50
554702; 100; 266.00
555314; 100; 265.50
555925; 100; 266.00
556536; 100; 266.00
557148; 100; 266.25
557759; 100; 266.75
558370; 100; 266.75
558982; 100; 266.75
559593; 100; 267.50
560204; 100; 267.25
560816; 100; 267.75
561427; 100; 267.50
562038; 100; 268.00
562651; 100; 268.00
563262; 100; 268.00
563872; 100; 268.75
564485; 100; 268.25
565096; 100; 268.50
565707; 100; 269.25
566319; 100; 269.00
566930; 100; 269.50
567541; 100; 269.25
568153; 100; 269.25
568764; 100; 270.25
569375; 100; 270.00
569987; 100; 270.25
570598; 100; 270.50
571209; 100; 270.50
571821; 100; 271.00
572432; 100; 270.25
573043; 100; 271.25
573655; 100; 271.50
574266; 100; 271.00
574877; 100; 272.00
575489; 100; 271.50
576101; 100; 272.00
576712; 100; 272.25
577324; 100; 272.00
577935; 100; 273.00
578546; 100; 272.75
579158; 100; 272.75
579769; 100; 273.25
580380; 100; 272.50
580992; 100; 273.00
581603; 100; 273.25
582214; 100; 273.50
582825; 100; 274.00
583437; 100; 274.00
584048; 100; 274.50
584659; 100; 274.50
585271; 100; 274.50
585883; 100; 274.75
586494; 100; 274.50
587106; 100; 275.25
587717; 100; 275.75
588328; 100; 275.00
588940; 100; 275.50
589551; 100; 275.25
590162; 100; 276.25
590774; 100; 276.25
591385; 100; 276.25
591996; 100; 276.25
592608; 100; 276.50
593219; 100; 277.00
593830; 100; 277.25
594442; 100; 277.25
595053; 100; 277.50
595664; 100; 277.50
596276; 100; 277.75
596887; 100; 278.00
597498; 100; 278.00
598110; 100; 278.75
598721; 100; 278.25
599332; 100; 278.25
599944; 100; 278.75
600556; 100; 278.75
601167; 100; 279.50
601779; 100; 278.50
602390; 100; 280.00
603001; 100; 279.25
603613; 100; 279.50
604224; 100; 280.25
604835; 100; 279.50
605447; 100; 280.50
606058; 100; 280.25
606669; 100; 280.25
607281; 100; 281.00
607892; 100; 280.50
608503; 100; 281.25
609115; 100; 281.00
609726; 100; 281.25
610337; 100; 282.00
610949; 100; 281.25
611560; 100; 282.25
612171; 100; 282.25
612784; 100; 282.25
613394; 100; 282.50
614005; 100; 282.25
614618; 100; 283.00
615229; 100; 282.75
615840; 100; 282.50
616452; 100; 283.25
617063; 100; 282.75
617674; 100; 283.75
618286; 100; 284.00
618897; 100; 283.50
619508; 100; 284.25
620120; 100; 284.50
620731; 100; 284.50
621342; 100; 284.50
621954; 100; 284.50
622565; 100; 285.25
623176; 100; 284.75
623788; 100; 285.50
624399; 100; 285.50
625010; 100; 285.00
625622; 100; 286.00
626234; 100; 285.25
626845; 100; 286.00
627457; 100; 286.50
628068; 100; 286.25
628679; 100; 287.00
629291; 100; 286.75
629902; 100; 286.75
630513; 100; 287.00
631124; 100; 287.25
631736; 100; 287.75
632347; 100; 287.00
632960; 100; 288.00
633571; 100; 288.25
634182; 100; 288.00
634793; 100; 288.75
635405; 100; 288.25
636016; 100; 288.25
636627; 100; 288.50
637239; 100; 288.25
637850; 100; 289.00
638461; 100; 288.50
639073; 100; 289.25
639684; 100; 290.00
640295; 100; 289.50
640907; 100; 290.25
641518; 100; 289.00
642129; 100; 290.00
642741; 100; 290.50
643352; 100; 290.25
643963; 100; 291.00
644575; 100; 290.75
645186; 100; 290.75
645798; 100; 291.50
646410; 100; 291.00
647021; 100; 291.75
647632; 100; 291.75
648244; 100; 291.75
648855; 100; 292.00
649466; 100; 291.75
650078; 100; 292.50
650689; 100; 292.75
651300; 100; 292.25
651912; 100; 293.25
652523; 100; 292.50
653134; 100; 293.00
653746; 100; 293.00
654357; 100; 293.00
654968; 100; 293.75
655580; 100; 293.75
656191; 100; 293.75
656802; 100; 294.25
657415; 100; 294.00
658026; 100; 294.50
658637; 100; 294.25
659249; 100; 294.00
659860; 100; 295.25
660471; 100; 294.50
661083; 100; 295.00
661694; 100; 295.50
662305; 100; 295.25
662917; 100; 295.75
663528; 100; 295.75
664139; 100; 296.00
664751; 100; 296.25
665362; 100; 295.50
665973; 100; 296.50
666585; 100; 296.50
667196; 100; 296.75
667807; 100; 297.00
668419; 100; 296.50
669030; 100; 297.00
669641; 100; 297.25
670253; 100; 297.00
670864; 100; 297.75
671476; 100; 297.50
672088; 100; 297.75
672699; 100; 298.00
673310; 100; 297.75
673922; 100; 298.75
674533; 100; 298.50
675144; 100; 298.50
675756; 100; 299.25
676367; 100; 298.50
676978; 100; 299.00
677590; 100; 298.75
678202; 100; 299.50
678813; 100; 299.50
679425; 100; 299.25
680036; 100; 300.25
680647; 100; 300.00
681259; 100; 299.25
681870; 100; 300.25
682481; 100; 300.00
683092; 100; 300.75
683704; 100; 300.25
684315; 100; 300.25
684926; 100; 300.50
685538; 100; 301.25
686150; 100; 301.25
686761; 100; 301.75
687373; 100; 301.50
687984; 100; 301.75
0
688595; 0; 301.75
0
689205; 0; 302.25
690814; 0; 302.75
691424; 0; 302.50
692033; 0; 302.75
692642; 0; 302.75
693253; 0; 303.75
693862; 0; 303.00
694471; 0; 303.75
695080; 0; 303.50
695691; 0; 303.75
696300; 0; 303.25
696909; 0; 304.00
697519; 0; 303.00
698128; 0; 303.50
698738; 0; 303.00
699347; 0; 303.75
699957; 0; 302.50
700566; 0; 303.00
701175; 0; 302.50
701786; 0; 302.50
702395; 0; 301.75
703004; 0; 301.75
703613; 0; 300.75
704224; 0; 300.00
704833; 0; 299.75
705442; 0; 299.75
706052; 0; 299.00
706661; 0; 298.50
707271; 0; 298.00
707880; 0; 297.25
708490; 0; 296.50
709099; 0; 296.00
709708; 0; 296.25
710319; 0; 295.00
710928; 0; 295.25
711537; 0; 294.00
712146; 0; 294.00
712756; 0; 293.00
713366; 0; 293.00
713975; 0; 291.25
714585; 0; 291.75
715194; 0; 290.50
715803; 0; 290.75
716412; 0; 289.00
717023; 0; 289.75
717632; 0; 288.00
718241; 0; 288.50
718851; 0; 287.00
719461; 0; 287.25
720070; 0; 286.25
720679; 0; 285.75
721289; 0; 285.00
721898; 0; 285.25
722508; 0; 283.50
723118; 0; 283.50
723727; 0; 283.25
724336; 0; 282.50
724946; 0; 281.75
725556; 0; 281.75
726165; 0; 281.00
726774; 0; 280.50
727384; 0; 280.25
727994; 0; 279.50
728603; 0; 279.00
729212; 0; 278.50
729822; 0; 278.25
730431; 0; 277.50
731041; 0; 277.50
731651; 0; 277.00
732260; 0; 276.50
732869; 0; 275.25
733479; 0; 275.25
734089; 0; 275.00
734698; 0; 274.50
735307; 0; 273.50
735917; 0; 274.00
736526; 0; 272.75
737136; 0; 272.75
737745; 0; 272.00
738355; 0; 272.25
738964; 0; 271.25
739573; 0; 270.75
740184; 0; 270.25
740793; 0; 270.50
741402; 0; 269.00
742011; 0; 269.00
742621; 0; 268.50
743230; 0; 269.00
743840; 0; 267.75
744450; 0; 267.50
745059; 0; 266.75
745668; 0; 267.00
746277; 0; 266.00
746888; 0; 266.25
747497; 0; 265.25
748106; 0; 265.25
748716; 0; 264.25
749325; 0; 264.00
749935; 0; 263.00
750544; 0; 263.50
751154; 0; 262.50
751763; 0; 263.00
752372; 0; 262.25
752983; 0; 261.75
753592; 0; 261.00
754201; 0; 261.25
754810; 0; 259.50
755420; 0; 260.25
756029; 0; 259.50
756639; 0; 259.50
757249; 0; 259.00
757858; 0; 258.50
758467; 0; 257.75
759077; 0; 258.00
759687; 0; 257.25
760296; 0; 257.00
760905; 0; 256.50
761515; 0; 256.75
762124; 0; 255.75
762734; 0; 255.50
763343; 0; 255.00
763953; 0; 255.00
764562; 0; 254.00
765171; 0; 254.50
765782; 0; 253.50
